D_affect,P,N,Qualite,Horaire,Type,R,Jour,Arrêt,Placement,Jr_pl
19-Jan-22,95N,922761322,,Nuit,,10181,1,09-Mar-22,,
05-Jan-22,4616,2067N,,Jour,,,,18-Jan-22,,
16-Jan-22,4246,2067N,,Jour,,10148,7,21-Jan-22,,
16-Jan-22,2172,2067N,,Nuit,,5137,4,19-Jan-22,,
16-Jan-22,4365,2067N,,Nuit,,7015,3,20-Jan-22,,
16-Jan-22,143N,2067N,,Nuit,,5734,4,20-Jan-22,,
20-Jan-22,680N,2067N,,Nuit,,922760474,1,21-Jan-22,,
20-Jan-22,2482,2067N,,Nuit,,922761148,1,22-Jan-22,,
19-Jan-22,319N,,,Nuit,,922760666,2,20-Jan-22,,
21-Jan-22,319N,922760040,,Nuit,,922760666,2,09-Jul-22,,
19-Jan-22,3590,958N,,Nuit,,,4,23-Jan-22,,
19-Jan-22,3590,922761015,,Nuit,,,1,23-Jan-22,,
19-Jan-22,3609,676J,,Jour,,,6,23-Jan-22,,
19-Jan-22,3222,922760497,,Nuit,,,3,23-Jan-22,,
19-Jan-22,3222,9574,,Nuit,,,2,23-Jan-22,,
19-Jan-22,2166,8712,,Jour,,,7,23-Jan-22,,
16-Jan-22,361N,922761205,,Nuit,,6763,2,18-Feb-22,,
16-Jan-22,847J,643J,,Jour,,,3,15-Jun-22,,
16-Jan-22,847J,5393,,Jour,,216J,6,22-Feb-22,,
19-Jan-22,514J,922761276,,Jour,,,7,20-Jan-22,,
19-Jan-22,4730,922761158,,Jour,,530J,7,02-Feb-22,,
20-Jan-22,760N,112J,,Nuit,,,4,17-Feb-22,,
20-Jan-22,4729,8171,,Nuit,,530J,4,06-Sep-22,,
19-Jan-22,4066,201327620,,Nuit,,,3,01-Feb-22,,
13-Jan-22,4397,922760980,,Nuit,,922760992,4,01-Feb-22,,
19-Jan-22,4488,922760733,,Jour,,5048,2,07-Feb-22,,
03-Jan-22,3778,9785,,Jour,,7707,7,21-Jan-22,,
19-Jan-22,4227,922760426,,Jour,,8414,5,08-Feb-22,,
19-Jan-22,4700,2067N,,Jour,,,,20-Jan-22,,
16-Jan-22,4719,6808,,Jour,,6617,6,25-Jun-22,,
16-Jan-22,24J,922760723,,Jour,,,7,01-Feb-22,,
16-Jan-22,4775,2067N,,Nuit,,,,20-Jan-22,,
21-Jan-22,4775,922760071,,Nuit,,,,02-Mar-22,,
21-Jan-22,4414,10430,,Nuit,,1339N,3,20-Feb-22,,
21-Jan-22,70N,752N,,Nuit,,922760130,3,23-Mar-22,,
21-Jan-22,4365,201327924,,Nuit,,7015,3,03-Sep-22,,
21-Jan-22,3903,9055,,Nuit,,,1,02-Mar-22,,
21-Jan-22,81N,922759714,,Nuit,,,2,02-Mar-22,,
21-Jan-22,4477,201328047,,Nuit,,,4,01-Feb-22,,
21-Jan-22,402N,5995,,Nuit,,201328136,7,21-Apr-22,,
21-Jan-22,204N,922761065,,Nuit,,,3,29-Mar-22,,
21-Jan-22,2741,392N,,Nuit,,,3,07-Apr-22,,
21-Jan-22,2741,7328,,Nuit,,,1,16-Feb-22,,
21-Jan-22,2743,628N,,Jour,,,7,13-May-22,,
21-Jan-22,4560,201327365,,Nuit,,,4,23-Jan-22,,
21-Jan-22,22N,201328043,,Nuit,,,2,02-Mar-22,,
21-Jan-22,4539,2067N,,Jour,,,6,15-Mar-22,,
21-Jan-22,4744,922760915,,Nuit,,,,17-Mar-22,,
21-Jan-22,4621,922761206,,Nuit,,,,31-Dec-22,,
21-Jan-22,3812,201327490,,Nuit,,201327588,1,25-Apr-22,,
21-Jan-22,4414,2067N,,Nuit,,922760652,4,22-Jan-22,,
21-Jan-22,143N,9445,,Nuit,,5734,4,18-Feb-22,,
21-Jan-22,4253,2067N,,Jour,,,,18-Feb-23,,
21-Jan-22,4776,922760557,,Jour,,,,07-Mar-22,,
21-Jan-22,4774,510J,,Jour,,,,07-Mar-22,,
21-Jan-22,4810,922760676,,Jour,,,6,11-Apr-22,,
20-Jan-22,4433,378N,,Nuit,,10320,4,10-Feb-22,,
03-Jan-22,57N,5808,,Nuit,,8536,2,12-Dec-22,,
24-Jan-22,4259,922759931,,Nuit,,8722,2,17-Mar-22,,
12-Jan-22,965N,922761303,,Nuit,,,4,22-Mar-22,,
13-Jan-22,965N,2067N,,Nuit,,922761028,4,28-Apr-22,,
18-Jan-22,3453,9967,,Nuit,,5788,1,05-Jun-22,,
22-Jan-22,4290,1882N,,Nuit,,7810,7,17-Feb-22,,
23-Jan-22,3958,6757,,Nuit,,319J,3,11-Feb-22,,
18-Jan-22,2196,201328028,,Nuit,,922759857,3,01-Feb-22,,
19-Jan-22,306N,5233,,Nuit,,1625J,1,06-Feb-22,,
19-Jan-22,418N,2067N,,Nuit,,,6,07-Feb-22,,
21-Jan-22,8N,922760930,,Nuit,,922760563,2,08-Feb-22,,
20-Jan-22,160J,922760764,,Jour,,,7,10-Feb-22,,
23-Jan-22,4414,922761336,,Nuit,,922760652,4,20-Feb-22,,
22-Jan-22,4144,922761323,,Nuit,,,5,,,
21-Jan-22,514J,589J,,Jour,,,7,17-Feb-22,,
21-Jan-22,4700,922761320,,Jour,,,,01-Feb-22,,
22-Jan-22,4810,922760228,,Jour,,,,11-Apr-22,,
22-Jan-22,4809,922761327,,Nuit,,,3,11-Apr-22,,
24-Jan-22,3590,922761015,,Nuit,,9026,1,28-Nov-22,,
23-Jan-22,3590,958N,,Nuit,,9026,4,28-Nov-22,,
24-Jan-22,3609,676J,,Jour,,9026,6,28-Nov-22,,
24-Jan-22,3222,922760497,,Nuit,,9026,3,28-Nov-22,,
24-Jan-22,3222,9574,,Nuit,,9026,2,28-Nov-22,,
24-Jan-22,2166,8712,,Jour,,9026,7,28-Nov-22,,
20-Jan-22,3463,922761319,,Jour,,,6,18-Apr-22,,
22-Jan-22,4246,922761318,,Jour,,10148,7,16-Aug-22,,
23-Jan-22,2482,922761317,,Nuit,,922761148,1,15-Feb-22,,
26-Jan-22,4489,922761315,,Nuit,,,,20-Mar-22,,
15-Jan-22,4574,922761296,,Nuit,,,,16-Jun-22,,
14-Jan-22,4792,922761298,,Jour,,,,15-Mar-22,,
12-Jan-22,4801,922761299,,Nuit,,,,28-Apr-22,,
13-Jan-22,4801,922761300,,Nuit,,,,28-Apr-22,,
14-Jan-22,226N,922761301,,Nuit,,593N,1,08-Mar-22,,
13-Jan-22,4802,922760726,,Jour,,,,01-Apr-22,,
13-Jan-22,827J,956J,,Jour,,922761302,7,29-May-22,,
13-Jan-22,249N,922760408,,Nuit,,922761302,4,12-Dec-22,,
13-Jan-22,249N,922760041,,Nuit,,922761302,2,13-Mar-22,,
13-Jan-22,249N,1185N,,Nuit,,922761302,3,18-May-22,,
13-Jan-22,249N,922760042,,Nuit,,922761302,1,13-Mar-22,,
13-Jan-22,249N,2067N,,Nuit,,922761302,5,17-Feb-22,,
13-Jan-22,4802,2067N,,Jour,,,,28-Apr-22,,
13-Jan-22,3556,922761308,,Nuit,,749N,1,13-Mar-22,,
20-Jan-22,3633,922761309,,Jour,,922761141,4,18-Sep-22,,
19-Jan-22,4616,7749,,Jour,,,,01-Feb-22,,
22-Jan-22,4809,922761312,,Nuit,,,2,11-Apr-22,,
21-Jan-22,4812,922759752,,Nuit,,,1,07-Sep-22,,
20-Jan-22,2172,922761311,,Nuit,,5137,4,23-Mar-22,,
21-Jan-22,4813,922761313,,Jour,,,,02-Apr-22,,
20-Jan-22,4796,922760774,,Jour,,,,08-Feb-22,,
20-Jan-22,4159,922760914,,Jour,,,,09-Mar-22,,
17-Jan-22,641N,10274,,Nuit,,5911,1,21-May-22,,
26-Jan-22,527J,2067N,,Jour,,,6,01-Feb-22,,
25-Jan-22,19J,2067N,,Jour,,201327466,1,04-Mar-22,,
26-Jan-22,62N,542N,,Nuit,,90N,3,27-Jul-22,,
25-Jan-22,3760,10082,,Nuit,,,,13-Mar-22,,
25-Jan-22,2694,201328081,,Jour,,,,26-Mar-22,,
25-Jan-22,4446,2067N,,Jour,,8004,7,30-Jan-22,,
25-Jan-22,2357,201327518,,Jour,,,,27-Jan-22,,
25-Jan-22,3759,1173J,,Jour,,,,10-Aug-22,,
25-Jan-22,3813,922761199,,Jour,,201327588,7,25-Apr-22,,
25-Jan-22,4739,922761047,,Jour,,,,01-Feb-22,,
28-Jan-22,4814,922761255,,Nuit,,,3,29-Jun-22,,
28-Jan-22,4815,,,Jour,,,,02-Feb-22,,
28-Jan-22,4816,2067N,,Nuit,,,,01-Feb-22,,
28-Jan-22,4816,2067N,,Nuit,,,,01-Feb-22,,
28-Jan-22,4817,2067N,,Jour,,,,30-Jan-22,,
28-Jan-22,4817,2067N,,Jour,,,,12-Feb-22,,
28-Jan-22,4818,922760758,,Nuit,,,,20-Feb-22,,
28-Jan-22,4818,2067N,,Nuit,,,,01-Feb-22,,
31-Jan-22,4817,7576,,Jour,,,,25-Mar-22,,
31-Jan-22,461N,2067N,,Nuit,,6318,2,05-Feb-22,,
31-Jan-22,4023,2067N,,Nuit,,1151N,1,02-Feb-22,,
31-Jan-22,4159,2067N,,Jour,,,6,21-Jun-22,,
31-Jan-22,4577,2067N,,Nuit,,7084,1,01-Feb-22,,
31-Jan-22,4N,8548,,Nuit,,,,01-Feb-22,,
16-Jan-22,2734,201328162,,Nuit,,9723,3,04-Feb-22,,
31-Jan-22,3875,2067N,,Nuit,,1N,2,15-Feb-22,,
28-Jan-22,21N,922761004,,Nuit,,5406,6,16-Feb-22,,
31-Jan-22,165J,7124,,Jour,,7572,1,10-Jun-22,,
10-Jan-22,107J,5654,,Jour,,8680,7,08-Mar-22,,
31-Jan-22,4558,922761078,,Jour,,,1,20-Apr-22,,
31-Jan-22,4162,922760151,,Jour,,922760728,1,09-Feb-22,,
31-Jan-22,3948,2067N,,Jour,,6691,7,15-Jun-22,,
31-Jan-22,4446,922761193,,Jour,,8004,7,09-Jul-22,,
26-Jan-22,252J,2067N,,Jour,,10076,3,20-Feb-22,,
31-Jan-22,4454,2067N,,Jour,,,1,26-Mar-22,,
31-Jan-22,2165,201327362,,Jour,,8673,4,23-Aug-22,,
31-Jan-22,4625,2067N,,Nuit,,,4,20-Feb-22,,
31-Jan-22,1977,4471,,Nuit,,922760563,7,25-Jun-22,,
08-Jan-22,2850,246N,,Nuit,,6401,2,13-Sep-22,,
31-Jan-22,2850,922761192,,Nuit,,6401,1,18-Feb-22,,
31-Jan-22,4627,7662,,Nuit,,922761185,1,01-Feb-22,,
26-Jan-22,4350,201328150,,Nuit,,739N,3,01-Jul-22,,
26-Jan-22,4335,922760227,,Nuit,,9453,4,13-Feb-22,,
25-Jan-22,2409,922760908,,Jour,,1683J,4,20-Jun-22,,
30-Jan-22,3940,7226,,Nuit,,8838,1,19-Feb-22,,
10-Jan-22,3990,8248,,Nuit,,201327775,1,29-Jan-22,201327775,2
30-Jan-22,3990,9281,,Nuit,,201327775,1,16-Dec-22,201327775,2
30-Jan-22,190N,1271N,,Nuit,,396J,1,12-Jul-22,,
31-Jan-22,2915,922759897,,Nuit,,922760992,2,08-Mar-22,,
29-Jan-22,3130,922761123,,Nuit,,6865,2,16-Feb-22,,
22-Jan-22,680N,904N,,Nuit,,922760474,1,18-Jul-22,,
26-Jan-22,2199,1256N,,Nuit,,201327819,2,07-Apr-22,,
31-Jan-22,2729,201328025,,Nuit,,2289N,3,01-Aug-22,,
01-Feb-22,4819,2067N,,Nuit,,,,10-Oct-22,,
01-Feb-22,4820,6741,,Nuit,,,3,15-Feb-22,,
01-Feb-22,4821,992J,,Jour,,,,08-Feb-22,,
01-Feb-22,4822,634N,,Nuit,,,,15-Feb-22,,
01-Feb-22,4823,922760723,,Jour,,,,15-Feb-22,,
01-Feb-22,4824,679N,,Nuit,,,,15-Feb-22,,
01-Feb-22,4824,2008N,,Nuit,,,,15-Feb-22,,
01-Feb-22,4825,734J,,Jour,,,,25-Mar-22,,
01-Feb-22,4826,2067N,,Nuit,,,,02-Feb-22,,
01-Feb-22,4826,2067N,,Nuit,,,,15-Feb-22,,
01-Feb-22,4827,562J,,Jour,,,,08-Mar-22,,
01-Feb-22,4828,201327518,,Jour,,,,22-Feb-22,,
01-Feb-22,4829,6533,,Nuit,,,1,25-Mar-22,,
01-Feb-22,4830,201328120,,Jour,,,,20-Feb-22,,
01-Feb-22,4831,566J,,Nuit,,,,12-Feb-22,,
01-Feb-22,4831,922760234,,Nuit,,,,12-Feb-22,,
01-Feb-22,4832,2067N,,Jour,,,,12-Feb-22,,
03-Feb-22,476N,1228J,,Nuit,,9738,2,05-Nov-22,,
03-Feb-22,4833,201327982,,Nuit,,,,01-Mar-22,,
03-Feb-22,4833,201328341,,Nuit,,,6,05-Jul-22,,
02-Feb-22,4N,2106N,,Nuit,,,,15-Feb-22,,
01-Feb-22,4834,785N,,Nuit,,,,26-Feb-22,,
02-Feb-22,3912,596N,,Jour,,922760362,1,07-Mar-22,,
02-Jan-22,4700,8685,,Jour,,,,27-Aug-22,,
02-Feb-22,4616,306J,,Jour,,,,13-Apr-22,,
02-Feb-22,534J,1034J,,Jour,,922760653,3,05-Feb-22,,
02-Feb-22,402J,442J,,Jour,,10254,7,19-Feb-22,,
02-Feb-22,4739,7620,,Jour,,,,08-Feb-22,,
28-Jan-22,2357,2067N,,Jour,,,,12-Mar-22,,
02-Feb-22,3954,2067N,,Nuit,,922761148,4,15-Feb-22,,
03-Feb-22,4408,1380N,,Nuit,,922760587,1,,,
02-Feb-22,4066,201327620,,Nuit,,1036N,3,15-Mar-22,,
02-Feb-22,9N,2067N,,Nuit,,922760156,2,20-Feb-22,,
28-Jan-22,3167,8821,,Nuit,,922760358,2,,,
02-Feb-22,4028,5228,,Nuit,,9693,4,20-Feb-22,,
02-Feb-22,4028,2014N,,Nuit,,9693,2,20-Feb-22,,
02-Feb-22,2780,5399,,Nuit,,9693,7,12-Feb-22,,
02-Feb-22,2780,2070N,,Nuit,,9693,6,20-Feb-22,,
02-Feb-22,3495,7142,,Nuit,,9693,1,20-Feb-22,,
02-Feb-22,3495,1092J,,Nuit,,9693,3,20-Feb-22,,
02-Feb-22,3120,5130,,Jour,,,4,31-Aug-22,,
02-Feb-22,217J,201328006,,Jour,,,1,29-May-22,,
02-Feb-22,2878,7001,,Jour,,,7,16-Mar-22,,
02-Feb-22,2165,5168,,Jour,,,6,05-Oct-22,,
02-Feb-22,4153,7931,,Jour,,922761889,6,,,
02-Feb-22,3006,6356,,Nuit,,201328136,1,01-Dec-22,,
02-Feb-22,3006,201327829,,Nuit,,201328136,6,21-Jun-22,,
02-Feb-22,3484,9739,,Nuit,,201328136,5,13-Jan-23,,
02-Feb-22,3064,201328348,,Nuit,,201328136,2,07-Jan-23,,
02-Feb-22,4628,922760875,,Jour,,6883,5,11-Apr-22,,
02-Feb-22,4627,1100N,,Nuit,,6883,2,25-Jul-22,,
02-Feb-22,4627,7662,,Nuit,,6883,1,25-Jul-22,,
02-Feb-22,3273,10341,,Jour,,,7,26-Feb-22,,
02-Feb-22,834J,922759902,,Jour,,6883,6,10-Feb-22,,
02-Feb-22,4674,922761035,,Nuit,,,3,15-Feb-22,,
02-Feb-22,2196,4481,,Nuit,,,3,16-Feb-22,,
02-Feb-22,3206,6850,,Nuit,,,6,29-Mar-22,,
02-Feb-22,3206,1308N,,Nuit,,,5,29-Mar-22,,
02-Feb-22,373N,1161N,,Nuit,,,1,03-Apr-22,,
02-Feb-22,3303,7564,,Nuit,,,4,17-Feb-22,,
02-Feb-22,4640,201328060,,Nuit,,,2,05-Feb-22,,
02-Feb-22,2183,10398,,Nuit,,922761190,2,18-May-22,,
02-Feb-22,250N,201328117,,Nuit,,,4,09-Mar-22,,
02-Feb-22,822J,9492,,Jour,,,7,18-Jul-22,,
02-Feb-22,3379,201327833,,Nuit,,,3,15-Feb-22,,
02-Feb-22,360N,922760128,,Nuit,,,5,08-Apr-22,,
02-Feb-22,385N,922761250,,Nuit,,922761190,1,18-May-22,,
02-Jan-22,1017N,1892N,,Nuit,,8543,1,23-Feb-23,,
03-Feb-22,2171,922761389,,Nuit,,922760618,2,19-Sep-22,,
03-Feb-22,880N,2067N,,Nuit,,922760618,1,14-Feb-22,,
03-Feb-22,4605,763N,,Nuit,,1332N,1,17-Nov-22,,
03-Feb-22,3988,201328210,,Nuit,,,3,13-Nov-22,,
03-Feb-22,4730,922761158,,Jour,,201327466,4,24-Mar-22,,
03-Feb-22,4471,922759692,,Jour,,530J,7,19-Sep-22,,
03-Feb-22,711N,922760966,,Nuit,,201327926,1,10-Aug-22,,
03-Feb-22,3230,201327613,,Nuit,,201327470,3,,,
03-Feb-22,4023,922761074,,Nuit,,1151N,1,10-Apr-22,,
03-Feb-22,134N,9759,,Nuit,,922761304,4,20-Jul-22,,
02-Feb-22,3530,684N,,Nuit,,9186,1,16-Jun-22,,
03-Feb-22,4826,4719,,Nuit,,,,15-Feb-22,,
03-Feb-22,4754,922761245,,Nuit,,,,03-Feb-22,,
30-Jan-22,2730,201327939,,Jour,,2289N,7,19-Feb-22,,
03-Feb-22,4750,831J,,Jour,,,,10-Feb-22,,
05-Feb-22,668J,922760037,,Jour,,6318,6,08-Jun-22,,
06-Feb-22,4702,9533,,Jour,,,6,10-May-22,,
06-Feb-22,471N,8742,,Nuit,,,1,13-Feb-22,,
06-Feb-22,3327,9746,,Nuit,,,3,13-Feb-22,,
06-Feb-22,3327,922761046,,Nuit,,,4,13-Feb-22,,
06-Feb-22,507J,922759957,,Jour,,,7,13-Feb-22,,
06-Feb-22,3331,1128J,,Jour,,,6,13-Feb-22,,
06-Feb-22,291N,201327551,,Nuit,,,2,13-Feb-22,,
06-Feb-22,4552,7593,,Nuit,,5734,3,02-Aug-22,,
06-Feb-22,24N,922761017,,Nuit,,922760991,2,28-Mar-22,,
05-Feb-22,2734,5667,,Nuit,,9723,3,15-Jan-23,,
06-Feb-22,2996,922760638,,Nuit,,2231N,6,,,
06-Feb-22,801N,2067N,,Nuit,,1546J,2,12-Feb-22,,
06-Feb-22,4767,2067N,,Nuit,,,,15-Feb-22,,
30-Jan-22,3172,836N,,Nuit,,1604J,3,10-Feb-22,,
06-Feb-22,4640,2067N,,Nuit,,,2,14-Feb-22,,
06-Feb-22,461N,10276,,Nuit,,6318,2,25-Mar-22,,
06-Feb-22,4773,2067N,,Nuit,,,,07-Feb-22,,
27-Jan-22,303J,2067N,,Jour,,7548,6,16-Feb-22,,
24-Jan-22,131J,922761011,,Jour,,1490N,6,13-Feb-22,,
30-Jan-22,2467,2067N,,Jour,,922761100,7,14-Feb-22,,
06-Feb-22,242N,922761223,,Nuit,,922760371,3,,,
02-Feb-22,4753,922761212,,Jour,,,,15-Feb-22,,
27-Jan-22,3471,878N,,Nuit,,5060,1,01-Aug-22,,
03-Feb-22,354N,426N,,Nuit,,149J,1,23-Feb-22,,
06-Feb-22,534J,922761386,,Jour,,922760653,3,07-Jan-23,,
06-Feb-22,4189,8607,,Jour,,,6,14-Mar-22,,
09-Feb-22,4796,2067N,,Jour,,,,07-Feb-22,,
09-Feb-22,3382,922760774,,Jour,,884J,7,20-Apr-22,,
09-Feb-22,3759,922761249,,Jour,,922761260,5,05-Apr-22,,
09-Feb-22,4739,2067N,,Jour,,7598,5,10-Feb-22,,
09-Feb-22,4821,2067N,,Jour,,,,15-Feb-22,,
19-Jan-22,227N,436N,,Nuit,,922760353,2,26-Sep-22,,
13-Jan-22,4704,1194N,,Nuit,,922761305,2,03-Mar-22,,
09-Feb-22,4756,922761331,,Nuit,,922761325,1,01-Jul-22,,
09-Feb-22,4378,922760176,,Nuit,,,3,13-Feb-22,,
09-Feb-22,4378,10197,,Nuit,,,2,13-Feb-22,,
09-Feb-22,180N,1003N,,Nuit,,,1,13-Feb-22,,
09-Feb-22,204J,4902,,Jour,,,7,13-Feb-22,,
09-Feb-22,4783,922761231,,Nuit,,,4,13-Feb-22,,
09-Feb-22,4713,2067N,,Nuit,,,3,09-Feb-22,,
10-Feb-22,4756,922759715,,Nuit,,922761325,2,01-Jul-22,,
11-Feb-22,4511,922759902,,Jour,,7043,5,15-Apr-22,,
11-Feb-22,834J,1229J,,Jour,,6883,6,16-Feb-22,,
10-Feb-22,2922,453J,,Jour,,1399J,5,24-Mar-22,,
14-Feb-22,4660,2067N,,Nuit,,,4,20-Feb-22,,
14-Feb-22,4662,9965,,Nuit,,,5,20-Feb-22,,
14-Feb-22,4663,8749,,Nuit,,,2,20-Feb-22,,
14-Feb-22,4687,10271,,Jour,,8041,1,20-Feb-22,,
14-Feb-22,4664,922760205,,Nuit,,,4,20-Feb-22,,
14-Feb-22,4688,201327501,,Jour,,8041,2,20-Feb-22,,
14-Feb-22,4689,7483,,Jour,,922760642,4,20-Feb-22,,
14-Feb-22,4690,6138,,Jour,,922760642,6,20-Feb-22,,
14-Feb-22,4691,922760136,,Jour,,922760642,5,20-Feb-22,,
14-Feb-22,4665,922760643,,Nuit,,,7,20-Feb-22,,
14-Feb-22,4692,8830,,Jour,,8041,3,20-Feb-22,,
14-Feb-22,4693,201328114,,Jour,,8041,7,20-Feb-22,,
14-Feb-22,4694,922759924,,Jour,,922760642,7,20-Feb-22,,
14-Feb-22,4659,5015,,Nuit,,,3,20-Feb-22,,
14-Feb-22,4661,9684,,Nuit,,,5,20-Feb-22,,
14-Feb-22,4658,8670,,Nuit,,,1,20-Feb-22,,
14-Feb-22,4657,922761056,,Nuit,,,2,20-Feb-22,,
11-Feb-22,4750,2067N,,Jour,,,,28-Mar-22,,
12-Feb-22,641J,317J,,Jour,,,7,,,
13-Feb-22,4629,922761373,,Jour,,,6,17-Aug-22,,
13-Feb-22,4629,6746,,Jour,,,6,14-Jun-22,,
13-Feb-22,3093,922761384,,Jour,,,5,20-Mar-22,,
13-Feb-22,4817,831J,,Jour,,,,31-Aug-22,,
13-Feb-22,3586,922761118,,Jour,,10062,6,17-Feb-22,,
13-Feb-22,911J,6930,,Jour,,,6,05-Mar-22,,
13-Feb-22,4831,566J,,Nuit,,201327419,5,15-Oct-22,,
13-Feb-22,4831,922760234,,Nuit,,201327419,4,14-Jan-23,,
13-Feb-22,4832,922760347,,Jour,,201327419,7,25-Aug-22,,
13-Feb-22,3629,694N,,Nuit,,9359,4,,,
13-Feb-22,801N,9799,,Nuit,,1546J,2,16-Feb-22,,
13-Feb-22,4128,2067N,,Nuit,,922760831,2,02-Mar-22,,
13-Feb-22,4617,2067N,,Nuit,,,,14-Feb-22,,
13-Feb-22,314N,922761067,,Nuit,,201328325,2,07-Apr-22,,
13-Feb-22,86N,922761330,,Nuit,,,3,08-Mar-22,,
13-Feb-22,3008,922760818,,Nuit,,922760371,6,08-May-22,,
13-Feb-22,4781,922761115,,Nuit,,,3,16-Mar-22,,
13-Feb-22,3401,2067N,,Nuit,,922761251,4,25-Feb-22,,
13-Feb-22,254J,922760881,,Jour,,10194,6,27-Apr-22,,
13-Feb-22,314J,2067N,,Jour,,1556J,2,24-Feb-22,,
08-Feb-22,3376,922760733,,Jour,,1399J,7,25-Feb-22,,
08-Feb-22,4488,2067N,,Jour,,5048,2,14-Feb-22,,
31-Jan-22,2870,2067N,,Jour,,7043,7,19-Feb-22,,
11-Feb-22,43J,922761380,,Jour,,922760728,2,24-Apr-22,,
11-Feb-22,4166,922760785,,Nuit,,922759806,1,18-May-22,,
11-Feb-22,4165,2067N,,Jour,,7513,6,24-Feb-22,,
11-Feb-22,300J,2067N,,Jour,,530J,6,13-Feb-22,,
11-Feb-22,337J,2067N,,Jour,,201327863,6,13-Feb-22,,
11-Feb-22,4371,2067N,,Jour,,922761141,3,16-Feb-22,,
11-Feb-22,258N,2067N,,Nuit,,201327393,2,12-Feb-22,,
11-Feb-22,682N,8871,,Nuit,,378J,3,11-Mar-22,,
13-Feb-22,258N,382N,,Nuit,,201327393,2,19-Feb-22,,
12-Feb-22,4835,2067N,,Nuit,,,,15-Feb-22,,
12-Feb-22,4836,2067N,,Jour,,,,13-Feb-22,,
13-Feb-22,4053,201328213,,Jour,,7572,3,01-Mar-22,,
13-Feb-22,46J,2067N,,Jour,,922760804,6,20-Feb-22,,
15-Feb-22,3503,2067N,,Jour,,922761100,5,16-Feb-22,,
15-Feb-22,4584,2067N,,Jour,,,6,16-Feb-22,,
15-Feb-22,2512,201328024,,Nuit,,5108,3,20-Feb-22,,
14-Feb-22,3968,581J,,Jour,,1298N,6,01-Mar-22,,
14-Feb-22,4836,922759861,,Jour,,,,10-May-22,,
14-Feb-22,4837,2067N,,Jour,,,,15-Feb-22,,
14-Feb-22,4838,674N,,Nuit,,,,16-Mar-22,,
14-Feb-22,4838,5488,,Nuit,,,,16-Mar-22,,
11-Feb-22,2978,2067N,,Jour,,10011,7,11-Feb-22,,
15-Feb-22,227J,201328162,,Jour,,6458,7,18-May-22,,
14-Feb-22,2977,922759775,,Nuit,,,2,20-Jun-22,,
15-Feb-22,341N,2067N,,Nuit,,922759858,2,16-Feb-22,,
15-Feb-22,3451,10418,,Nuit,,,3,20-Feb-21,,
15-Feb-22,880N,922761010,,Nuit,,922760618,1,19-Sep-22,,
15-Feb-22,2467,753J,,Jour,,922761100,7,23-Feb-22,,
09-Feb-22,4203,2067N,,Nuit,,,1,11-Feb-22,,
09-Feb-22,964N,2067N,,Nuit,,6318,4,20-Feb-22,,
09-Feb-22,4100,2067N,,Jour,,331N,7,18-Mar-22,,
15-Feb-22,4286,7737,,Nuit,,7548,2,01-Jul-22,,
15-Feb-22,3777,1126N,,Nuit,,7707,3,20-Apr-22,,
14-Feb-22,3007,2067N,,Jour,,10062,3,17-Feb-22,,
15-Feb-22,4839,4842,,Nuit,,,,16-Feb-22,,
15-Feb-22,4839,2067N,,Nuit,,,,16-Feb-22,,
15-Feb-22,4840,241J,,Jour,,,,08-Mar-22,,
15-Feb-22,4841,8677,,Nuit,,,,16-Feb-22,,
16-Feb-22,2904,5356,,Nuit,,,1,17-Feb-22,,
16-Feb-22,298N,238N,,Nuit,,,3,17-Feb-22,,
16-Feb-22,942N,8345,,Nuit,,,2,17-Feb-22,,
16-Feb-22,942N,2061N,,Nuit,,,4,17-Feb-22,,
16-Feb-22,4038,9362,,Nuit,,,5,17-Feb-22,,
16-Feb-22,4039,922759874,,Jour,,,7,17-Feb-22,,
16-Feb-22,3284,761N,,Nuit,,7863,5,04-Jun-23,,
16-Feb-22,3632,922761350,,Nuit,,2074N,5,07-Apr-22,,
16-Feb-22,495N,909N,,Nuit,,201327475,1,17-Nov-22,,
16-Feb-22,4652,1073N,,Nuit,,201327475,2,08-Mar-22,,
16-Feb-22,4652,796N,,Nuit,,201327475,7,17-Dec-22,,
16-Feb-22,4N,2106N,,Nuit,,10343,4,22-Sep-22,,
02-Feb-22,4N,267N,,Nuit,,922761160,2,03-Oct-22,,
16-Feb-22,4374,201327696,,Nuit,,201327475,3,08-Jan-23,,
16-Feb-22,4653,1885J,,Jour,,201327475,5,05-Jan-23,,
16-Feb-22,4543,922759970,,Nuit,,201327690,3,25-May-22,,
16-Feb-22,1980,922761321,,Jour,,201327475,6,05-May-22,,
16-Feb-22,781N,922760907,,Nuit,,922760993,2,18-Oct-22,,
16-Feb-22,311J,1731J,,Jour,,922760993,7,03-Mar-22,,
16-Feb-22,311J,598J,,Jour,,922760993,6,13-Apr-22,,
16-Feb-22,4824,679N,,Nuit,,1499N,1,15-Dec-22,,
16-Feb-22,146J,922759703,,Jour,,1499N,5,08-Mar-22,,
16-Feb-22,4698,1256J,,Jour,,,1,30-Apr-22,,
16-Feb-22,653J,706N,,Jour,,,7,01-Apr-22,,
16-Feb-22,4822,634N,,Nuit,,258N,1,23-Sep-22,,
16-Feb-22,4823,922760723,,Jour,,258N,6,09-Apr-22,,
16-Feb-22,4726,922761172,,Nuit,,258N,2,25-May-22,,
